CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50103301,MOGE TEE,Brooklyn,705,59 STREET,11220,6463271314,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,33,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.637166513778,-74.010755104467,307,38,010400,3016179,3008580001,BK34
50103301,MOGE TEE,Brooklyn,705,59 STREET,11220,6463271314,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,33,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.637166513778,-74.010755104467,307,38,010400,3016179,3008580001,BK34
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,39,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.710573887351,-73.966425733368,301,33,054900,3059506,3021307501,BK73
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,39,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.710573887351,-73.966425733368,301,33,054900,3059506,3021307501,BK73
50103301,MOGE TEE,Brooklyn,705,59 STREET,11220,6463271314,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.637166513778,-74.010755104467,307,38,010400,3016179,3008580001,BK34
50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766709579792,-73.957502074498,108,05,012600,1044825,1014440030,MN31
50104812,CUP OF JOE,Brooklyn,7407,5 AVENUE,11209,7189211000,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,09/30/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.630151918312,-74.022350964303,310,43,013400,3148358,3059310010,BK31
50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,32,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766709579792,-73.957502074498,108,05,012600,1044825,1014440030,MN31
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50108983,JOE COFFEE COMPANY,Manhattan,945,MADISON AVENUE,10021,9178251654,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,09/30/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.773450240645,-73.964198756002,108,04,013000,1041666,1013890050,MN40
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05E,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,39,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.710573887351,-73.966425733368,301,33,054900,3059506,3021307501,BK73
50104121,CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,52,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.691916666751,-73.905605194167,304,37,040900,3079579,3034310010,BK77
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50103215,Hungry Ghost,Brooklyn,156,7 AVENUE,11215,2022706688,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.672226551831,-73.977141003001,306,39,015700,3020686,3009660039,BK37
50103215,Hungry Ghost,Brooklyn,156,7 AVENUE,11215,2022706688,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.672226551831,-73.977141003001,306,39,015700,3020686,3009660039,BK37
50101743,DUNKIN',Manhattan,1721,BROADWAY,10019,2123959280,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.764459896648,-73.982325621709,105,03,013700,1078860,1010267502,MN17
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50101743,DUNKIN',Manhattan,1721,BROADWAY,10019,2123959280,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.764459896648,-73.982325621709,105,03,013700,1078860,1010267502,MN17
50108559,ILLY CAFFE,Brooklyn,3120,CONEY ISLAND AVENUE,11235,7189152072,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.579966861419,-73.959806529942,313,48,036200,3245010,3086780056,BK19
50108559,ILLY CAFFE,Brooklyn,3120,CONEY ISLAND AVENUE,11235,7189152072,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,9,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.579966861419,-73.959806529942,313,48,036200,3245010,3086780056,BK19
50108559,ILLY CAFFE,Brooklyn,3120,CONEY ISLAND AVENUE,11235,7189152072,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,9,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.579966861419,-73.959806529942,313,48,036200,3245010,3086780056,BK19
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,11,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50110565,THE KASBAH CAFE,Queens,3919,GREENPOINT AVE,11104,3472875493,Coffee/Tea,10/01/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,10/01/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.738823751555,-73.926724398885,402,26,018900,4002923,4002060034,QN31
50106395,TEA TIME,Manhattan,157,3 AVENUE,10003,9293665076,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,35,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.734311998768,-73.986418271244,106,02,004800,1019531,1008970035,MN21
50110163,MOGE TEE,Queens,70-15,AUSTIN STREET,11375,3474718511,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.720771641728,-73.846450181189,406,29,071100,4314649,4032387501,QN17
50103264,Caffe Aronne,Manhattan,112,GREENWICH AVENUE,10011,6462343555,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,10/04/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.738473843406,-74.002226475044,102,03,007700,1011090,1006170036,MN23
50106395,TEA TIME,Manhattan,157,3 AVENUE,10003,9293665076,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,35,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.734311998768,-73.986418271244,106,02,004800,1019531,1008970035,MN21
50103264,Caffe Aronne,Manhattan,112,GREENWICH AVENUE,10011,6462343555,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,13,A,10/04/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.738473843406,-74.002226475044,102,03,007700,1011090,1006170036,MN23
50110163,MOGE TEE,Queens,70-15,AUSTIN STREET,11375,3474718511,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,21,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.720771641728,-73.846450181189,406,29,071100,4314649,4032387501,QN17
50110163,MOGE TEE,Queens,70-15,AUSTIN STREET,11375,3474718511,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,21,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.720771641728,-73.846450181189,406,29,071100,4314649,4032387501,QN17
50110163,MOGE TEE,Queens,70-15,AUSTIN STREET,11375,3474718511,Coffee/Tea,10/04/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,21,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.720771641728,-73.846450181189,406,29,071100,4314649,4032387501,QN17
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,10/05/2021,Establishment re-opened by DOHMH.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,Z,10/05/2021,02/21/2022,Pre-permit (Operational) / Reopening Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50102277,KUNG FU TEA,Manhattan,73,CHRYSTIE STREET,10002,9175828883,Coffee/Tea,10/05/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,10/05/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.71713866051,-73.994347219975,103,01,001600,1003945,1003040035,MN27
