Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7076160882,GRD8388,NY,PAS,07/16/2015,71,SUBN,FORD,T,35310,15710,11710,20160630,0020,20,20,359611,T103,H,1127A,,NY,F,119,W 77th St,,0,408,j6,,YYYYYYY,,,BK,,2014,,0,39 7,71A-Insp Sticker Expired (NYS),,,
7076160894,GRD8388,NY,PAS,07/16/2015,21,SUBN,FORD,T,35310,15710,11710,20160630,0020,20,20,359611,T103,H,1128A,,NY,F,119,W 77th St,,0,408,d1,,Y  Y,1100A,1230A,BK,,2014,,0,39 7,21-No Parking (street clean),,,
7076160912,T90CHX,NJ,PAS,07/16/2015,21,SUBN,NISSA,T,35310,15710,11710,88888888,0020,20,20,359611,T103,H,1131A,,NY,O,156,W 77th St,,0,408,d1,,Y  Y,1100A,1230A,OTHER,,0,,0,39 7,21-No Parking (street clean),,,
7076160936,GVC2116,NY,PAS,07/16/2015,21,SUBN,CHEVR,T,35330,0,0,20170120,0020,20,20,359611,T103,H,1136A,,NY,I,N,W 78th St,27ft E/of Amsterdam,0,408,d1,,Y  Y,1100A,1230A,BL,,1998,,0,39 7,21-No Parking (street clean),,,
7076160973,XBVY50,NJ,PAS,07/16/2015,21,VAN,FORD,T,35350,15710,11710,88880088,0020,20,20,359611,T103,H,1146A,,NY,O,124,W 79th St,,0,408,d1,,Y  Y,1100A,1230A,WHITE,,0,,0,39 7,21-No Parking (street clean),,,
7076160985,GHV2351,NY,PAS,07/16/2015,37,SUBN,DODGE,T,11710,35330,35350,20170630,0020,20,20,359611,T103,H,1151A,1144A,NY,F,383,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WH,,2013,103-3020,0,39 7,37-Expired Muni Meter,,,
7076161035,GUV8741,NY,PAS,07/16/2015,37,4DSD,HONDA,T,35210,13610,44990,20160312,0020,20,20,359611,T103,H,0154P,0131P,NY,O,251,W 72nd St,,0,408,h1,,Y,0900A,0700P,OTHER,,2014,108-3013,0,39 7,37-Expired Muni Meter,,,
7076161242,GZD1696,NY,PAS,07/19/2015,10,SUBN,FORD,T,15710,0,0,20170615,0020,20,20,359611,T103,H,1124A,,NY,I,E,Columbus Ave,7ft N/of W 76th St,0,408,b,,YYYYYYY,,,GY,,2011,,0,25 7,10-No Stopping,,,
7076161254,U62DLH,NJ,PAS,07/19/2015,40,SUBN,ACURA,T,15710,0,0,88888888,0020,20,20,359611,T103,H,1127A,,NY,I,W,Columbus Ave,72ft N/of W 75th St,0,408,e2,,YYYYYYY,,,WHITE,,0,,8,25 7,40-Fire Hydrant,,,
7076161278,GMH5384,NY,PAS,07/19/2015,74,4DSD,ME/BE,T,35270,14510,15710,20160317,0020,20,20,359611,T103,H,1133A,,NY,O,44,W 75th St,,0,408,j2,,,,,GY,,2012,,0,25 7,74-Missing Display Plate,,,
7076161280,GVH6969,NY,PAS,07/19/2015,10,PICK,FORD,T,15710,0,0,20170430,0020,20,20,359611,T103,H,0236P,,NY,I,E,Columbus Ave,46ft N/of W 76th St,0,408,b,,YYYYYYY,,,GY,,2014,,0,25 7,10-No Stopping,,,
7081444970,W55DBU,NJ,PAS,07/08/2015,14,PICK,FORD,T,15710,0,0,88888888,0020,20,20,350425,T103,M,0718A,,NY,I,W,Columbus Ave,40ft N/of W 74th St,0,408,c,,YYYYY,0700A,1000A,BLACK,,0,,0,CC8,14-No Standing,,,
7081444982,GEA5386,NY,PAS,07/08/2015,21,SUBN,FORD,T,15710,35010,35030,20170325,0020,20,20,350425,T103,M,0725A,,NY,F,61,Columbus Ave,,0,408,d1,,Y,0700A,0730A,WH,,2014,,0,CC8,21-No Parking (street clean),,,
7076162702,GZJ9024,NY,PAS,07/23/2015,38,SUBN,LINCO,T,35210,15710,11710,20150802,0020,20,20,359611,T103,H,1058A,,NY,O,137,W 72nd St,,0,408,h1,,Y,0900A,1000P,GREY,,0,,0,45 7,38-Failure to Display Muni Rec,,,
7076162740,XP627S,NJ,PAS,07/23/2015,37,VAN,ME/BE,T,15710,0,0,88880088,0020,20,20,359611,T103,H,1111A,1044A,NY,I,W,Columbus Ave,48ft S/of W 71st St,20150723,408,h1,,YYYYY,1030A,0700P,WHITE,,0,103-3091,0,45 7,37-Expired Muni Meter,,,
7076162787,XBTV44,NJ,PAS,07/23/2015,40,DELV,FRUEH,T,15710,0,0,88880088,0020,20,20,359611,T103,H,1125A,,NY,I,W,Columbus Ave,56ft S/of W 68th St,0,408,e2,,YYYYYYY,,,WHITE,,0,,8,45 7,40-Fire Hydrant,,,
7076162945,GSV7884,NY,PAS,07/26/2015,20,4DSD,FORD,T,13610,0,0,20160918,0020,20,20,359611,T103,H,1045A,,NY,I,E,Broadway,42ft S/of W 84th St,0,408,d,,YYYYYYY,,,BK,,2002,,0,25 7,20A-No Parking (Non-COM),,,
7076162957,GZP8391,NY,PAS,07/26/2015,71,4DSD,MINI,T,35430,0,0,20170715,0020,20,20,359611,T103,H,1048A,,NY,I,N,W 83rd St,42ft E/of Broadway,0,408,j6,,,,,BL,,2015,,0,25 7,71-Insp. Sticker Missing (NYS,,,
7076162970,ZPD56B,NJ,PAS,07/26/2015,10,SUBN,VOLKS,T,15710,0,0,88888888,0020,20,20,359611,T103,H,1108A,,NY,I,E,Columbus Ave,38ft N/of W 76th St,0,408,b,,YYYYYYY,,,BLUE,,0,,0,25 7,10-No Stopping,,,
7076162982,G242GD,NY,PAS,07/26/2015,10,SUBN,SUBAR,T,15710,0,0,20170201,0020,20,20,359611,T103,H,1110A,,NY,I,E,Columbus Ave,23ft N/of W 76th St,0,408,b,,YYYYYYY,,,BL,,2015,,0,25 7,10-No Stopping,,,
7076162994,Z30FKN,NJ,PAS,07/26/2015,10,4DSD,HONDA,T,15710,0,0,88888888,0020,20,20,359611,T103,H,1111A,,NY,I,E,Columbus Ave,7ft N/of W 76th St,0,408,b,,YYYYYYY,,,GREY,,0,,0,25 7,10-No Stopping,,,
7076163019,T661567C,NY,OMT,07/26/2015,40,SUBN,TOYOT,T,15710,35270,35290,20151031,0020,20,20,359611,T103,H,1114A,,NY,O,328-A,Columbus Ave,,0,408,e2,,YYYYYYY,,,BK,,2012,,8,25 7,40-Fire Hydrant,,,
7076163020,T515384C,NY,OMT,07/26/2015,10,4DSD,LINCO,T,15710,0,0,20160131,0020,20,20,359611,T103,H,1203P,,NY,I,E,Columbus Ave,32ft N/of W 76th St,0,408,b,,YYYYYYY,,,BK,,2011,,0,25 7,10-No Stopping,,,
7076163044,GHR1716,NY,PAS,07/26/2015,70,4DSD,CHRYS,T,35270,0,0,20150723,0020,20,20,359611,T103,H,0149P,,NY,I,N,W 75th St,88ft W/of West End A,0,408,j3,,YYYYYYY,,,BL,,2007,,0,25 7,70A-Reg. Sticker Expired (NYS),,,
7076163056,GPT4789,NY,PAS,07/26/2015,71,4DSD,PONTI,T,35270,13610,44990,20160619,0020,20,20,359611,T103,H,0154P,,NY,O,244,W 75th St,,0,408,j6,,YYYYYYY,,,GY,,2008,,0,25 7,71A-Insp Sticker Expired (NYS),,,
7076163068,N81ESY,NJ,PAS,07/26/2015,19,SUBN,LEXUS,T,15710,0,0,88888888,0020,20,20,359611,T103,H,0211P,,NY,I,W,Columbus Ave,3ft S/of W 75th St,0,408,c3,,YYYYYYY,,,SILVE,,0,,0,25 7,19-No Stand (bus stop),,,
7076163070,GRC2821,NY,PAS,07/26/2015,40,4DSD,ME/BE,T,13610,35410,35430,20161014,0020,20,20,359611,T103,H,0233P,,NY,F,2284,Broadway,,0,408,e2,,YYYYYYY,,,BK,,2008,,8,25 7,40-Fire Hydrant,,,
7076163561,JVN1520,PA,PAS,07/28/2015,21,SUBN,TOYOT,T,44990,35310,35330,88880088,0020,20,20,359611,T103,H,1114A,,NY,O,365,West End Ave,,0,408,d1,,Y  Y,1100A,1230A,BLACK,,0,,0,50 7,21-No Parking (street clean),,,
7076163603,GJX2596,NY,PAS,07/28/2015,21,4DSD,ME/BE,T,35350,44990,23,20151015,0020,20,20,359611,T103,H,1123A,,NY,O,307,W 79th St,,0,408,d1,,Y  Y,1100A,1230A,BLACK,,2003,,0,50 7,21-No Parking (street clean),,,
7076163639,GWE6213,NY,PAS,07/28/2015,21,SUBN,LEXUS,T,35270,0,0,20170115,0020,20,20,359611,T103,H,1134A,,NY,I,S,W 75th St,3ft W/of Broadway,0,408,d1,,Y  Y,1100A,1230A,GL,,2015,,0,50 7,21-No Parking (street clean),,,
7076163640,GYH6233,NY,PAS,07/28/2015,37,SUBN,FORD,T,11710,0,0,20170531,0020,20,20,359611,T103,H,1140A,1013A,NY,I,E,Amsterdam Ave,27ft N/of W 73rd St,0,408,h1,,Y,0900A,0700P,BL,,2008,103-3012,0,50 7,37-Expired Muni Meter,,,
7076163718,GST5706,NY,PAS,07/28/2015,37,CONV,BMW,T,15710,0,0,20160819,0020,20,20,359611,T103,H,1247P,1210P,NY,I,W,Columbus Ave,27ft N/of W 66th St,0,408,h1,,YYYYY,1000A,0700P,BK,,2013,103-3099,0,50 7,37-Expired Muni Meter,,,
7081448215,XL591N,NJ,PAS,07/24/2015,21,DELV,FORD,T,15710,0,0,88880088,0020,20,20,350425,T103,M,0709A,,NY,I,E,Columbus Ave,30ft N/of W 61st St,0,408,d1,,Y,0700A,0730A,BLUE,,0,,0,CC8,21-No Parking (street clean),,,
7081448781,XALG63,NJ,PAS,07/25/2015,21,DELV,NS/OT,T,13610,0,0,88880088,0020,20,20,350425,T103,M,0823A,,NY,I,W,Broadway,40ft S/of W 85th St,0,408,d1,,Y,0800A,0830A,WHITE,,0,,0,CC8,21-No Parking (street clean),,,
7081448811,GKZ9719,NY,PAS,07/25/2015,21,4DSD,NISSA,T,11710,35350,35370,20150814,0020,20,20,350425,T103,M,0837A,,NY,F,412,Amsterdam Ave,,0,408,d1,,Y Y Y,0830A,0900A,SILVE,,0,,0,CC8,21-No Parking (street clean),,,
7096893404,R11BJM,NJ,PAS,07/22/2015,37,4DSD,TOYOT,T,35270,44990,29690,88888888,0020,20,20,362570,T103,N,0236P,0202P,NY,O,313B,W 75th St,,0,408,h1,,Y,0900A,0700P,OTHER,,0,103-3043,0,41 7,37-Expired Muni Meter,,,
7096893430,GMZ5425,NY,PAS,07/22/2015,37,4DSD,HONDA,T,11710,35230,35250,20160310,0020,20,20,362570,T103,N,0329P,0241P,NY,O,289,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GR,,1999,103-3044,0,41 7,37-Expired Muni Meter,,,
7096893441,GSA1869,NY,PAS,07/22/2015,37,SUBN,TOYOT,T,11710,40404,40404,20151028,0020,20,20,362570,T103,N,0440P,1200P,NY,O,,Amsterdam Ave,,20150722,408,h1,,Y,0900A,0700P,GY,,2011,,0,41 7,37-Expired Muni Meter,,,
7096893623,GMG6369,NY,PAS,07/24/2015,38,4DSD,BMW,T,35230,14510,15710,20160330,0020,20,20,362570,T103,N,0142P,,NY,F,65,W 73rd St,,0,408,h1,,YYYYYYY,,,BK,,2011,,0,34 7,38-Failure to Display Muni Rec,,,
7096893659,GXU2915,NY,PAS,07/24/2015,38,4DSD,NISSA,T,15710,35110,35130,20150627,0020,20,20,362570,T103,N,0210P,,NY,O,159,Columbus Ave,,0,408,h1,,YYYYYYY,,,TN,,2008,,0,34 7,38-Failure to Display Muni Rec,,,
7096893817,GYU7410,NY,PAS,07/25/2015,38,SUBN,TOYOT,T,35450,13610,44990,20170714,0020,20,20,362570,T103,S,0124P,,NY,F,255,W 84th St,,0,408,h1,,YYYYYYY,,,WH,,2005,,0,28 7,38-Failure to Display Muni Rec,,,
7096893829,XCBG34,NJ,PAS,07/25/2015,46,DELV,INTER,T,35350,11710,13610,88880088,0020,20,20,362570,T103,S,0142P,1200P,NY,F,225,W 79th St,,0,408,F1,,,,,WHITE,,0,,0,28 7,46B-Double Parking (Com-100Ft),,,
7096893866,JKC0803,PA,PAS,07/25/2015,20,SUBN,FORD,T,35350,15710,11710,20150888,0020,20,20,362570,T103,S,0336P,,NY,F,102,W 79th St,,0,408,d,,YYYYYYY,,,SILVE,,0,,0,28 7,20A-No Parking (Non-COM),,,
7096893908,R23DLT,NJ,PAS,07/25/2015,37,4DSD,AUDI,T,15710,0,0,88888888,0020,20,20,362570,T103,S,0418P,0359P,NY,I,W,Columbus Ave,80ft S/of W 77th St,0,408,h1,,Y,0900A,0700P,WHITE,,0,103-3079,0,28 7,37-Expired Muni Meter,,,
7096893910,GPK3848,NY,PAS,07/25/2015,38,SUBN,FORD,T,35210,15710,11710,20160609,0020,20,20,362570,T103,S,0450P,,NY,F,142,W 72nd St,,0,408,h1,,YYYYYYY,,,GY,,2013,,0,28 7,38-Failure to Display Muni Rec,,,
7096893921,PKH1432,GA,PAS,07/25/2015,38,SUBN,CADIL,T,35210,15710,11710,88880088,0020,20,20,362570,T103,S,0454P,,NY,F,148,W 72nd St,,0,408,h1,,YYYYYYY,,,BLACK,,0,,0,28 7,38-Failure to Display Muni Rec,,,
7096893945,GZF7398,NY,PAS,07/25/2015,37,SUBN,DODGE,T,15710,35330,35350,20170623,0020,20,20,362570,T103,S,0532P,0351P,NY,O,386,Columbus Ave,,0,408,h1,,Y,0730A,0700P,BK,,2006,103-3074,0,28 7,37-Expired Muni Meter,,,
7085222232,GYD6664,NY,PAS,07/08/2015,40,4DSD,FORD,T,35290,0,0,20170625,0020,20,20,355163,T400,A,1022A,,NY,I,N,W 76th St,20ft E/of Riverside,0,408,e2,,YYYYYYY,,,GY,,1996,,5,01 9,40-Fire Hydrant,,,
7085222256,P84DQQ,QB,PAS,07/08/2015,17,SUBN,ROVER,T,29650,35090,35110,20150088,0020,20,20,355163,T400,A,1032A,,NY,F,140,Riverside Blvd,,0,408,c4,,YYYYY,0600A,0400P,RED,,0,,0,01 9,17-No Stand (exc auth veh),,,
7085222268,GKM1609,NY,PAS,07/08/2015,46,SUBN,NISSA,T,35070,0,0,20151015,0020,20,20,355163,T400,A,1037A,,NY,I,N,W 65th St,26ft E/of Riverside,0,408,f1,,,,,GY,,2013,,0,01 9,46A-Double Parking (Non-COM),,,
7085222300,GVT6110,NY,PAS,07/08/2015,20,4DSD,BMW,T,35030,16400,44990,20161214,0020,20,20,355163,T400,A,1046A,,NY,O,247,W 63rd St,,0,408,d,,YYYYY,0800A,0600P,BL,,2006,,0,01 9,20A-No Parking (Non-COM),,,
7085222360,XZ459D,NJ,PAS,07/08/2015,14,DELV,CHEVR,T,34980,40404,40404,20150088,0020,20,20,355163,T400,A,1110A,,NY,F,161,W 61st Dr,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,01 9,14-No Standing,,,
7085222438,GAZ2A,NY,MOT,07/15/2015,20,MCY,HONDA,T,34970,11710,44990,20160430,0020,20,20,355163,T400,A,1040A,,NY,O,225,W 60th St,,0,408,d,,YYYYY,0800A,0600P,BLACK,,2003,,0,01 9,20A-No Parking (Non-COM),,,
7085222530,GWG9763,NY,PAS,07/15/2015,14,4DSD,LEXUS,T,35110,0,0,20170423,0020,20,20,355163,T400,A,1108A,,NY,I,N,W 67th St,10ft E/of Riverside,0,408,c,,YYYYYYY,,,WH,,2015,,0,01 9,14-No Standing,,,
7085222566,GSV4557,NY,PAS,07/15/2015,40,SUBN,DODGE,T,35170,44990,21045,20170311,0020,20,20,355163,T400,A,1120A,,NY,O,331,W 70th St,,0,408,e2,,YYYYYYY,,,GR,,2005,,2,01 9,40-Fire Hydrant,,,
7085222578,GSV4557,NY,PAS,07/15/2015,71,SUBN,DODGE,T,35170,44990,21045,20170311,0020,20,20,355163,T400,A,1120A,,NY,O,331,W 70th St,,0,408,j6,,YYYYYYY,,,GR,,2005,,0,01 9,71A-Insp Sticker Expired (NYS),,,
7085222610,GYU5748,NY,PAS,07/15/2015,71,VAN,DODGE,T,35050,11710,44990,20170616,0020,20,20,355163,T400,A,1138A,,NY,F,216,W 64th St,,0,408,j6,,YYYYYYY,,,WH,,2003,,0,01 9,71A-Insp Sticker Expired (NYS),,,
7085222694,GWG9763,NY,PAS,07/22/2015,14,4DSD,LEXUS,T,35110,16400,29650,20170423,0020,20,20,355163,T400,A,1037A,,NY,F,433,W 67th St,,0,408,c,,YYYYYYY,,,WH,,2015,,0,01 9,14-No Standing,,,
7085222750,GKB2024,NY,PAS,07/22/2015,14,,,T,0,0,0,88888888,0020,20,20,355163,T400,A,1053A,,NY,I,E,Freedom Pl,0ft N/of W 69th St,0,408,c,,YYYYYYY,,,,,0,,0,01 9,14-No Standing,,,
7096891456,K22EZB,NJ,PAS,06/26/2015,38,4DSD,TOYOT,T,35210,13610,44990,88888888,0020,20,20,359632,T103,P,0314P,,NY,F,264,W 72nd St,,0,408,h1,,Y,0900A,0700P,GREY,,0,,0,53 7,38-Failure to Display Muni Rec,,,
7096891493,TOPHAT6,NY,COM,06/26/2015,20,VAN,CHEVR,T,35190,0,0,88888888,0020,20,20,359632,T103,P,0350P,,NY,I,S,W 71st St,20ft E/of West End A,0,408,d,,Y,0800A,0600P,GREEN,,1998,,0,53 7,20A-No Parking (Non-COM),,,
7096891511,JWT4605,PA,PAS,06/26/2015,14,SUBN,ME/BE,T,11710,35150,35170,20160588,0020,20,20,359632,T103,P,0411P,,NY,O,215,Amsterdam Ave,,0,408,c,,YYYYY,0400P,0700P,GREY,,0,,0,53 7,14-No Standing,,,
7096891584,GPW3204,NY,PAS,06/26/2015,38,SUBN,ME/BE,T,35110,0,0,20160427,0020,20,20,359632,T103,P,0520P,,NY,I,N,W 67th St,40ft W/of Broadway,0,408,h1,,Y,0900A,0700P,WH,,2014,,0,53 7,38-Failure to Display Muni Rec,,,
7096891640,W11DUH,NJ,PAS,06/26/2015,37,4DSD,HONDA,T,35150,15710,13610,88888888,0020,20,20,359632,T103,P,0548P,0421P,NY,F,140,W 69th St,,20150626,408,h1,,Y,0900A,0700P,GREY,,0,108-3035,0,53 7,37-Expired Muni Meter,,,
7096891651,GCM3232,NY,PAS,06/26/2015,38,4DSD,HONDA,T,13610,0,0,20161114,0020,20,20,359632,T103,P,0554P,,NY,I,E,Broadway,40ft S/of W 71st St,0,408,h1,,Y,0800A,1000P,GY,,2012,,0,53 7,38-Failure to Display Muni Rec,,,
7096891663,H49DKF,NJ,PAS,06/26/2015,38,4DSD,HONDA,T,11710,35630,35650,88888888,0020,20,20,359632,T103,P,0622P,,NY,O,698,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,SILVE,,0,,0,53 7,38-Failure to Display Muni Rec,,,
7096893003,R40ACA,NJ,PAS,07/16/2015,40,2DSD,PORSC,T,13610,0,0,88888888,0020,20,20,362570,T103,N,0231P,,NY,I,W,Broadway,20ft N/of W 109th St,0,408,e2,,YYYYYYY,,,BLACK,,0,,1,A 77,40-Fire Hydrant,,,
7096893349,XY228A,NJ,PAS,07/22/2015,37,VAN,NISSA,T,11710,35330,35350,88880088,0020,20,20,362570,T103,N,0137P,1228P,NY,F,387,Amsterdam Ave,,20150722,408,h1,,Y,0900A,0700P,SILVE,,0,103-3020,0,41 7,37-Expired Muni Meter,,,
7096893350,XU948A,NJ,PAS,07/22/2015,14,TRAC,FRUEH,T,11710,35270,35290,88880088,0020,20,20,362570,T103,N,0149P,,NY,F,334,Amsterdam Ave,,0,408,c,,YYYYYYY,,,RED,,0,,0,41 7,14-No Standing,,,
7096893374,SFROMO,NY,OMT,07/22/2015,19,SUBN,CADIL,T,11710,35210,35230,20160228,0020,20,20,362570,T103,N,0211P,,NY,F,267,Amsterdam Ave,,0,408,c3,,YYYYYYY,,,BK,,2011,,0,41 7,19-No Stand (bus stop),,,
7098462536,GXF1206,NY,PAS,07/18/2015,17,2DSD,TOYOT,T,35090,0,0,20170326,0020,20,20,361327,T800,B2,0959P,,NY,I,S,W 66th St,100ft W/of West End,0,408,c4,,YYYYYYY,,,BK,,2015,,0,A 77,17-No Stand (exc auth veh),,,
7098462561,GCU2288,NY,PAS,07/18/2015,50,2DSD,SMART,T,0,0,0,20161205,0020,20,20,361327,T800,B2,1013P,,NY,I,W,Riverside Blvd,0ft S/of W 63rd St,0,408,e5,,,,,BK,,2013,,0,A 77,50-Crosswalk,,,
7098462585,GCK6983,NY,PAS,07/18/2015,74,SUBN,NISSA,T,29650,0,0,20161005,0020,20,20,361327,T800,B2,1018P,,NY,I,W,Riverside Blvd,15ft N/of W 64th St,0,408,j2,,,,,BK,,2013,,0,A 77,74-Missing Display Plate,,,
7098464144,GXX3659,NY,PAS,07/25/2015,71,SUBN,CHRYS,T,35470,13610,44990,20170429,0020,20,20,361327,T800,B2,0820P,,NY,O,250,W 85th St,,0,408,j6,,YYYYYYY,,,BK,,2010,,0,B 77,71A-Insp Sticker Expired (NYS),,,
7098464156,GUY9472,NY,PAS,07/25/2015,38,SUBN,NISSA,T,13610,35410,35430,20161114,0020,20,20,361327,T800,B2,0824P,,NY,F,2299,Broadway,,0,408,h1,,Y,0830A,1000P,GY,,2014,,0,B 77,38-Failure to Display Muni Rec,,,
7098464170,ZYX76F,NJ,PAS,07/25/2015,38,SUBN,CADIL,T,35210,15710,11710,88888888,0020,20,20,361327,T800,B2,0846P,,NY,F,148,W 72nd St,,0,408,h1,,Y,0830A,1000P,GREY,,0,,0,B 77,38-Failure to Display Muni Rec,,,
7098464181,W26DPU,NJ,PAS,07/25/2015,38,4DSD,TOYOT,T,35210,15710,11710,88888888,0020,20,20,361327,T800,B2,0848P,,NY,F,152,W 72nd St,,0,408,h1,,Y,0830A,1000P,GREY,,0,,0,B 77,38-Failure to Display Muni Rec,,,
7098464193,GFV6010,NY,PAS,07/25/2015,38,SUBN,BMW,T,35210,15710,11710,20170527,0020,20,20,361327,T800,B2,0850P,,NY,O,175,W 72nd St,,0,408,h1,,Y,0830A,1000P,BK,,2013,,0,B 77,38-Failure to Display Muni Rec,,,
7098464211,VFL6660,VA,PAS,07/25/2015,37,4DSD,TOYOT,T,35210,15710,11710,20170488,0020,20,20,361327,T800,B2,0854P,0848P,NY,F,174,W 72nd St,,20150725,408,h1,,Y,0900A,1000P,SILVE,,0,108-3009,0,B 77,37-Expired Muni Meter,,,
7098464223,GGZ7803,NY,PAS,07/25/2015,37,SUBN,ME/BE,T,35210,15710,11710,20151203,0020,20,20,361327,T800,B2,0856P,0850P,NY,F,142,W 72nd St,,20150725,408,h1,,Y,0900A,1000P,GY,,2007,108-3005,0,B 77,37-Expired Muni Meter,,,
7114371858,GMG5454,NY,PAS,07/15/2015,38,CONV,MINI,T,35350,11710,13610,20160223,0020,20,20,357722,T103,E,0836A,,NY,F,230,W 79th St,,0,408,h1,,Y,0830A,0700P,GY,,2013,,0,35 7,38-Failure to Display Muni Rec,,,
7114371871,XW133T,NJ,PAS,07/15/2015,40,VAN,FORD,T,35330,15710,11710,20150088,0020,20,20,357722,T103,E,0854A,,NY,F,137,W 78th St,,0,408,e2,,YYYYYYY,,,WHITE,,0,,0,35 7,40-Fire Hydrant,,,
7114371883,GHF1848,NY,PAS,07/15/2015,70,2DSD,CHRYS,T,35330,15710,11710,20150714,0020,20,20,357722,T103,E,0856A,,NY,O,145,W 78th St,,0,408,j3,,YYYYYYY,,,GY,,2003,,0,35 7,70A-Reg. Sticker Expired (NYS),,,
7114371895,GHF2234,NY,PAS,07/15/2015,71,SUBN,DODGE,T,13610,35330,35350,20170630,0020,20,20,357722,T103,E,0906A,,NY,O,2200,Broadway,,0,408,j6,,YYYYYYY,,,WH,,2013,,0,35 7,71A-Insp Sticker Expired (NYS),,,
7114371901,GEM9783,NY,PAS,07/15/2015,40,PICK,FORD,T,35330,0,0,20161028,0020,20,20,357722,T103,E,0908A,,NY,I,N,W 78th St,1ft W/of Broadway,0,408,e2,,YYYYYYY,,,GY,,2010,,0,35 7,40-Fire Hydrant,,,
7114371937,GPT3872,NY,PAS,07/15/2015,71,SUBN,TOYOT,T,35290,13610,44990,20160610,0020,20,20,357722,T103,E,0936A,,NY,F,247,W 76th St,,0,408,j6,,YYYYYYY,,,BK,,2007,,0,35 7,71A-Insp Sticker Expired (NYS),,,
7114371949,GRB4928,NY,OMS,07/15/2015,71,SUBN,FORD,T,35290,44990,29690,20150930,0020,20,20,357722,T103,E,0941A,,NY,F,319,W 76th St,,0,408,j6,,YYYYYYY,,,BK,,2014,,0,35 7,71A-Insp Sticker Expired (NYS),,,
7114371950,XU692S,NJ,PAS,07/15/2015,40,VAN,CHEVR,T,44990,35270,35290,20150088,0020,20,20,357722,T103,E,0952A,,NY,F,325,West End Ave,,0,408,e2,,YYYYYYY,,,YELLO,,0,,0,35 7,40-Fire Hydrant,,,
7114371986,TOPHAT5,NY,COM,07/15/2015,37,VAN,CHEVR,T,35270,11710,13610,20160531,0020,20,20,357722,T103,E,1010A,0848A,NY,F,212,W 75th St,,20150715,408,h1,,Y,0830A,0700P,MR,,2002,103-3042,0,35 7,37-Expired Muni Meter,,,
7114373650,T666123C,NY,OMT,07/23/2015,37,SUBN,TOYOT,T,13610,35470,35490,20160131,0020,20,20,357722,T103,E,0951A,0939A,NY,F,2350,Broadway,,0,408,h1,,Y,0800A,1000P,GY,,2013,108-3077,0,32 7,37-Expired Muni Meter,,,
7114374768,GZC8390,NY,OMS,07/28/2015,21,4DSD,FORD,T,35250,44990,29690,20160930,0020,20,20,357722,T103,E,1106A,,NY,O,323,W 74th St,,0,408,d1,,Y  Y,1100A,1230A,BK,,2015,,0,49 7,21-No Parking (street clean),,,
7114374793,GLU8198,NY,PAS,07/28/2015,21,SUBN,FORD,T,35230,0,0,20151212,0020,20,20,357722,T103,E,1116A,,NY,I,S,W 73rd St,32ft W/of West End A,0,408,d1,,Y  Y,1100A,1230A,BK,,2013,,0,49 7,21-No Parking (street clean),,,
7114374823,R33DGF,NJ,PAS,07/28/2015,21,SUBN,LEXUS,T,35230,13610,44990,88888888,0020,20,20,357722,T103,E,1125A,,NY,F,248,W 73rd St,,0,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,49 7,21-No Parking (street clean),,,
7133904846,GNH2981,NY,PAS,07/01/2015,16,4DSD,ACURA,T,15710,35270,35290,20170303,0020,20,20,338625,T108,E,0709A,,NY,O,322,Columbus Ave,,0,408,k2,,YYYYYYY,0700A,0700P,LT/,,2013,,0,01 8,16A-No Std (Com Veh) Non-COM,,,
7133904871,HDL3577,PA,PAS,07/07/2015,14,2DSD,BMW,T,29650,35050,35090,20150688,0020,20,20,338625,T108,E,0605A,,NY,F,120,Riverside Blvd,,0,408,c,,YYYYY,0500A,0400A,BLUE,,0,,0,01 8,14-No Standing,,,
7152759169,GVA9796,NY,PAS,07/14/2015,16,4DSD,TOYOT,T,15710,35230,35250,20170331,0020,20,20,356314,T103,H,0550P,,NY,O,288,Columbus Ave,,0,408,k2,,Y,0700A,0700P,GY,,2008,,0,54 7,16A-No Std (Com Veh) Non-COM,,,
7152759200,G90CPV,NJ,PAS,07/14/2015,40,SUBN,NISSA,T,35210,15710,11710,88888888,0020,20,20,356314,T103,H,0611P,,NY,F,132,W 72nd St,,0,408,e2,,YYYYYYY,,,GREY,,0,,2,54 7,40-Fire Hydrant,,,
