CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50047323,TANA THAI RESTAURANT,Bronx,1890,EASTCHESTER ROAD,10461,7186841900,Thai,2/5/2020,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,7,A,2/5/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.85158618,-73.84403242,211,13,29600,2046946,2042090015,BX49
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,7184240844,Thai,2/7/2020,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404,25,48100,4037853,4015230004,QN29
50085701,MAPLE THAI EATERY,Queens,3602,36TH AVE,11106,7187070407,Thai,2/8/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,,,8/8/2021,Cycle Inspection / Initial Inspection,40.75463562,-73.92562772,401,26,5500,4009538,4006360027,QN68
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432,7188801804,Thai,2/8/2020,Violations were cited in the following area(s).,02A,Food not cooked to required minimum temperature.,Critical,19,B,2/8/2020,8/8/2021,Cycle Inspection / Re-inspection,40.71080594,-73.79272452,412,27,46000,4310516,4098250018,QN61
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432,7188801804,Thai,2/8/2020,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,19,B,2/8/2020,8/8/2021,Cycle Inspection / Re-inspection,40.71080594,-73.79272452,412,27,46000,4310516,4098250018,QN61
50085701,MAPLE THAI EATERY,Queens,3602,36TH AVE,11106,7187070407,Thai,2/8/2020,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,,,8/8/2021,Cycle Inspection / Initial Inspection,40.75463562,-73.92562772,401,26,5500,4009538,4006360027,QN68
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432,7188801804,Thai,2/8/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,19,B,2/8/2020,8/8/2021,Cycle Inspection / Re-inspection,40.71080594,-73.79272452,412,27,46000,4310516,4098250018,QN61
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,2124966153,Thai,2/10/2020,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,24,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107,6,15700,1079315,1011430044,MN14
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,2124966153,Thai,2/10/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107,6,15700,1079315,1011430044,MN14
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,2124966153,Thai,2/10/2020,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,24,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107,6,15700,1079315,1011430044,MN14
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,2124966153,Thai,2/10/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107,6,15700,1079315,1011430044,MN14
50090060,D DEE THAI,Queens,4206,30TH AVE,11103,7186261222,Thai,2/10/2020,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,8,A,2/10/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.76305335,-73.9132472,401,22,14900,4011927,4006960037,QN70
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,2124966153,Thai,2/10/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,24,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107,6,15700,1079315,1011430044,MN14
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,2124966153,Thai,2/10/2020,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,24,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107,6,15700,1079315,1011430044,MN14
50090060,D DEE THAI,Queens,4206,30TH AVE,11103,7186261222,Thai,2/10/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2/10/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.76305335,-73.9132472,401,22,14900,4011927,4006960037,QN70
50089209,STAR OF SIAM THAI KITCHEN,Queens,103-18,METROPOLITAN AVENUE,11375,7185444097,Thai,2/11/2020,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,14,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71026624,-73.84972079,406,29,64500,4095399,4039010040,QN17
50089209,STAR OF SIAM THAI KITCHEN,Queens,103-18,METROPOLITAN AVENUE,11375,7185444097,Thai,2/11/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,14,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71026624,-73.84972079,406,29,64500,4095399,4039010040,QN17
50049262,CHANG NOI THAI,Staten Island,100,STUYVESANT PLACE,10301,7184428424,Thai,2/12/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,2/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.64360481,-74.07742625,501,49,300,5000083,5000080046,SI22
50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,2128797999,Thai,2/12/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,14,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108,5,13800,1048708,1015290025,MN32
50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,2128797999,Thai,2/12/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,14,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108,5,13800,1048708,1015290025,MN32
50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,2128797999,Thai,2/12/2020,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,14,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108,5,13800,1048708,1015290025,MN32
50011657,THE SABIENG THAI,Manhattan,71,1 AVENUE,10003,2122532742,Thai,2/12/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72543274,-73.98687107,103,2,3800,1006216,1004460034,MN22
50011657,THE SABIENG THAI,Manhattan,71,1 AVENUE,10003,2122532742,Thai,2/12/2020,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,10,A,2/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72543274,-73.98687107,103,2,3800,1006216,1004460034,MN22
50049262,CHANG NOI THAI,Staten Island,100,STUYVESANT PLACE,10301,7184428424,Thai,2/12/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,2/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.64360481,-74.07742625,501,49,300,5000083,5000080046,SI22
50001589,TUNG THONG THAI RESTAURANT,Manhattan,561,WEST  169 STREET,10032,2127955995,Thai,2/13/2020,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,26,B,2/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.84144058,-73.93875812,112,10,25300,1063018,1021260025,MN36
41221266,THAI SON,Queens,4010,74 STREET,11373,7184766805,Southeast Asian,2/13/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,11,A,2/13/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.74631635,-73.89133732,404,25,26500,4030459,4013050034,QN50
41221266,THAI SON,Queens,4010,74 STREET,11373,7184766805,Southeast Asian,2/13/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2/13/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.74631635,-73.89133732,404,25,26500,4030459,4013050034,QN50
50001589,TUNG THONG THAI RESTAURANT,Manhattan,561,WEST  169 STREET,10032,2127955995,Thai,2/13/2020,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,26,B,2/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.84144058,-73.93875812,112,10,25300,1063018,1021260025,MN36
50001589,TUNG THONG THAI RESTAURANT,Manhattan,561,WEST  169 STREET,10032,2127955995,Thai,2/13/2020,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,26,B,2/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.84144058,-73.93875812,112,10,25300,1063018,1021260025,MN36
50063691,THAI TERMINAL,Manhattan,349,EAST   12 STREET,10003,2126140155,Thai,2/13/2020,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,2/13/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.73052127,-73.98473406,103,2,4000,1006499,1004540046,MN22
41221266,THAI SON,Queens,4010,74 STREET,11373,7184766805,Southeast Asian,2/13/2020,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,2/13/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.74631635,-73.89133732,404,25,26500,4030459,4013050034,QN50
